Category,Real Category,Business Name,Address,City,State,Postal Code,Country,Phone,Email,Website,Latitude,Longitude,Map Link,Details Link,ï»¿Category
perumahan,Komplek perumahan,Anti igirisa,"M466+2JW, Owata, Kec. Bulango Ulu, Kabupaten Bone Bolango, Gorontalo 96582","Owata, Kec. Bulango Ulu, Kabupaten Bone Bolango",GORONTALO,96582.0,Indonesia,,,,0.660784,1.231.113.436,https://maps.google.com/?cid=0x0:0xc5dc4c5806173540,,
perumahan,Komplek perumahan,Nessa home,"Jl. Tapa Dulamayo No.3, Boidu, Kec. Bulango Utara, Kabupaten Bone Bolango, Gorontalo 96182","Boidu, Kec. Bulango Utara, Kabupaten Bone Bolango",GORONTALO,96182.0,Indonesia,,,,0.6327327,1.230.771.603,https://maps.google.com/?cid=0x0:0xcb698a6d54b1d857,,
perumahan,Komplek perumahan,Home Family Pako,"J3GJ+FV3, Lomaya, Kec. Bulango Utara, Kabupaten Bone Bolango, Gorontalo 96181","Lomaya, Kec. Bulango Utara, Kabupaten Bone Bolango",GORONTALO,96181.0,Indonesia,,,,0.626874,123.082.016,https://maps.google.com/?cid=0x0:0xd471350e32539e30,,
perumahan,Pembangunan Perumahan,Home Ramli Karim,"J3JH+CJR, Boidu, Kec. Bulango Utara, Kabupaten Bone Bolango, Gorontalo 96181","Boidu, Kec. Bulango Utara, Kabupaten Bone Bolango",GORONTALO,96181.0,Indonesia,,,,0.6311112,1.230.790.264,https://maps.google.com/?cid=0x0:0xca15bd392da26d93,,
perumahan,Otoritas Perumahan,Daffa Afriansyah,"J3MH+MMH, Boidu, Kec. Bulango Utara, Kabupaten Bone Bolango, Gorontalo 96181","Boidu, Kec. Bulango Utara, Kabupaten Bone Bolango",GORONTALO,96181.0,Indonesia,,,,0.6341867,1.230.792.359,https://maps.google.com/?cid=0x0:0x22ce99ec96c1ef81,,
perumahan,Sekolah,Desa tupa,"J3WG+3C8, Tupa, Kec. Bulango Utara, Kabupaten Bone Bolango, Gorontalo 96181","Tupa, Kec. Bulango Utara, Kabupaten Bone Bolango",GORONTALO,96181.0,Indonesia,,,,0.6451632,1.230.760.876,https://maps.google.com/?cid=0x0:0xe164adefdd3f350d,,
perumahan,Perhimpunan Pengembang Perumahan,Rumah Rizal,"M35Q+R9, Tuloa, Kec. Bulango Utara, Kabupaten Bone Bolango, Gorontalo","Kabupaten Bone Bolango, Gorontalo",GORONTALO,,Indonesia,,,,0.6595318,1.230.885.847,https://maps.google.com/?cid=0x0:0x7c7963e01d54ab0d,,
perumahan,Rumah Kayu,Rumah saya,"M38J+7W3, Bunuo, Kec. Bulango Utara, Kabupaten Bone Bolango, Gorontalo","Kabupaten Bone Bolango, Gorontalo",GORONTALO,,Indonesia,,,,0.6656275,1.230.822.875,https://maps.google.com/?cid=0x0:0x4d6f9c1492e84efc,,
perumahan,Pembangunan Perumahan,Bele li ka Omi,"M39G+3P4, Longalo, Kec. Bulango Utara, Kabupaten Bone Bolango, Gorontalo 96181","Longalo, Kec. Bulango Utara, Kabupaten Bone Bolango",GORONTALO,96181.0,Indonesia,,,,0.6675461,1.230.769.728,https://maps.google.com/?cid=0x0:0x6ebf04994930023a,,
perumahan,Komplek perumahan,Rumah Li Abil,"M34H+2QC, Bunuo, Kec. Bulango Utara, Kabupaten Bone Bolango, Gorontalo","Kabupaten Bone Bolango, Gorontalo",GORONTALO,,Indonesia,,,,0.655065,1.230.793.753,https://maps.google.com/?cid=0x0:0xee13f9f48792094f,,
perumahan,Komplek perumahan,Umar Handjue,"M3CF+7XQ, Longalo, Kec. Bulango Utara, Kabupaten Bone Bolango, Gorontalo","Kabupaten Bone Bolango, Gorontalo",GORONTALO,,Indonesia,,,,0.670707,1.230.749.834,https://maps.google.com/?cid=0x0:0x928aa03745551a0c,,
perumahan,Perumahan,Perumahan Laguna Albani Permai 2,"Pentadio Bar., Kec. Telaga Biru, Kabupaten Gorontalo, Gorontalo 96181","Kec. Telaga Biru, Kabupaten Gorontalo",GORONTALO,96181.0,Indonesia,81342398638.0,,,0.6288291,1.230.082.647,https://maps.google.com/?cid=0x0:0x54c1dd76889b4f9,,
perumahan,Pembangunan Perumahan,Perumahan Laguna Albani Permai,"J2H6+J3M, Pentadio Bar., Kec. Telaga Biru, Kabupaten Gorontalo, Gorontalo 96181","Pentadio Bar., Kec. Telaga Biru, Kabupaten Gorontalo",GORONTALO,96181.0,Indonesia,82293116560.0,,,0.629085,1.230.101.721,https://maps.google.com/?cid=0x0:0x65bf701d9e0aadaa,,
perumahan,perumahan,Kec. Bulawa,"Kabupaten Bone Bolango, Gorontalo","Kabupaten Bone Bolango, Gorontalo",GORONTALO,,Indonesia,,,,0.3235608,1.232.791.308,https://maps.google.com/?cid=0x0:0x699c4156b9c92e87,,
perumahan,perumahan,Rumah vika,"87Q3+52P, Nyiur Hijau, Kec. Bulawa, Kabupaten Bone Bolango, Gorontalo 96585","Nyiur Hijau, Kec. Bulawa, Kabupaten Bone Bolango",GORONTALO,96585.0,Indonesia,,,,0.337876,123.252.808,https://maps.google.com/?cid=0x0:0xbce94fa66dfd551e,,
perumahan,Pembangunan Perumahan,huntara ojol nusantara,"87CX+2F4, Jl. Trans Sulawesi, Mamungaa Tim., Kec. Bulawa, Kabupaten Bone Bolango, Gorontalo 96585","Jl. Trans Sulawesi, Mamungaa Tim., Kec. Bulawa, Kabupaten Bone Bolango",GORONTALO,96585.0,Indonesia,,,,0.3200244,1.232.987.063,https://maps.google.com/?cid=0x0:0xf07a86dc452cdf02,,
perumahan,Komplek perumahan,Hamrain Gunibala,"88C2+34W, Mamungaa Tim., Kec. Bulawa, Kabupaten Bone Bolango, Gorontalo","Kabupaten Bone Bolango, Gorontalo",GORONTALO,,Indonesia,,,,0.3211863,123.300.483,https://maps.google.com/?cid=0x0:0xedf79b687c14028c,,
perumahan,Gedung Apartemen,Ramin m hau,"87FG+MCG, Mopuya, Kec. Bulawa, Kabupaten Bone Bolango, Gorontalo","Kabupaten Bone Bolango, Gorontalo",GORONTALO,,Indonesia,82292104540.0,,,0.3241923,1.232.760.691,https://maps.google.com/?cid=0x0:0xba5c3a6404611cc6,,
perumahan,Pembangunan Perumahan,Bandar,"Kaidundu Bar., Kec. Bulawa, Kabupaten Bone Bolango, Gorontalo","Kabupaten Bone Bolango, Gorontalo",GORONTALO,,Indonesia,85255896855.0,,,0.3342156,1.232.639.716,https://maps.google.com/?cid=0x0:0xdd47c65b7ea7f951,,
perumahan,Pembangunan Perumahan,JURAGAN WAWAN,"87Q3+R9V, Nyiur Hijau, Kec. Bulawa, Kabupaten Bone Bolango, Gorontalo","Kabupaten Bone Bolango, Gorontalo",GORONTALO,,Indonesia,,,,0.3387681,1.232.539.368,https://maps.google.com/?cid=0x0:0x4ce88d7b87ea6eef,,
perumahan,Komplek perumahan,Ewin  Olin,"87Q3+R9V, Nyiur Hijau, Kec. Bulawa, Kabupaten Bone Bolango, Gorontalo","Kabupaten Bone Bolango, Gorontalo",GORONTALO,,Indonesia,,,,0.3391198,1.232.541.843,https://maps.google.com/?cid=0x0:0xa1ad01a192fdec34,,
perumahan,Perhimpunan Pengembang Perumahan,Rika buako,"88C2+PCV, Mamungaa Tim., Kec. Bulawa, Kabupaten Bone Bolango, Gorontalo","Kabupaten Bone Bolango, Gorontalo",GORONTALO,,Indonesia,,,,0.3218477,1.233.010.296,https://maps.google.com/?cid=0x0:0x376ca1baecac5f87,,
perumahan,Perhimpunan Pengembang Perumahan,Irfan,"87Q3+52P, Nyiur Hijau, Kec. Bulawa, Kabupaten Bone Bolango, Gorontalo 96585","Nyiur Hijau, Kec. Bulawa, Kabupaten Bone Bolango",GORONTALO,96585.0,Indonesia,,,,0.3379572,123.252.586,https://maps.google.com/?cid=0x0:0x41b3333a3ed815dd,,
perumahan,Kantor Perusahaan,Tugu batas desa mopuya,"87FF+9RC, Jl. Trans Sulawesi, Kaidundu, Kec. Bulawa, Kabupaten Bone Bolango, Gorontalo 96585","Jl. Trans Sulawesi, Kaidundu, Kec. Bulawa, Kabupaten Bone Bolango",GORONTALO,96585.0,Indonesia,,,,0.3234459,1.232.745.204,https://maps.google.com/?cid=0x0:0xe846ee58ca934521,,
perumahan,Komplek perumahan,Rumah Bpk. Saprudin Hulalata,"87JJ+5VX, Bunga Hijau, Kec. Bulawa, Kabupaten Bone Bolango, Gorontalo 96585","Bunga Hijau, Kec. Bulawa, Kabupaten Bone Bolango",GORONTALO,96585.0,Indonesia,,,,0.3304818,1.232.822.195,https://maps.google.com/?cid=0x0:0x237db64fd94615d8,,
perumahan,Toko umum,Bele Le Farhan,"879V+W35, Jl. Trans Sulawesi, Mamungaa, Kec. Bulawa, Kabupaten Bone Bolango, Gorontalo 96585","Jl. Trans Sulawesi, Mamungaa, Kec. Bulawa, Kabupaten Bone Bolango",GORONTALO,96585.0,Indonesia,82293623424.0,,,0.3197621,123.292.749,https://maps.google.com/?cid=0x0:0x1c1402995e25294f,,
perumahan,Komplek perumahan,Pikal ibrahim,"887F+FFM, Pelita Jaya, Kec. Bone Raya, Kabupaten Bone Bolango, Gorontalo","Kabupaten Bone Bolango, Gorontalo",GORONTALO,,Indonesia,,,,0.3137035,1.233.236.674,https://maps.google.com/?cid=0x0:0x5e38c50ae905a481,,
perumahan,Komplek perumahan,what?,"965F+M65, Batu Hijau, Kec. Bonepantai, Kabupaten Bone Bolango, Gorontalo","Kabupaten Bone Bolango, Gorontalo",GORONTALO,,Indonesia,82352330658.0,,,0.35913,123.223.416,https://maps.google.com/?cid=0x0:0x23c3829e6648e317,,
perumahan,perumahan,Harun gintulangi,"87FH+FM3, Desa, dunggilata, Bulawa, Bone Bolango Regency, Gorontalo 96585","Desa, dunggilata, Bulawa, Bone Bolango Regency",GORONTALO,96585.0,Indonesia,,,,0.3236258,1.232.791.775,https://maps.google.com/?cid=0x0:0x2c89f48724b00946,,
perumahan,Komplek perumahan,Arman Batanga,"87Q3+V89, Jl. Trans Sulawesi, Desa Pinomontiga, Kec. Bulawa, Kabupaten Bone Bolango, Gorontalo 96585","Jl. Trans Sulawesi, Desa Pinomontiga, Kec. Bulawa, Kabupaten Bone Bolango",GORONTALO,96585.0,Indonesia,82340139227.0,,,0.339674,1.232.533.576,https://maps.google.com/?cid=0x0:0x250d606c1b479355,,
perumahan,Komplek perumahan,Home Bibi Rona,"87FH+V38, Jl. Trans Sulawesi, Mopuya, Kec. Bulawa, Kabupaten Bone Bolango, Gorontalo 96585","Jl. Trans Sulawesi, Mopuya, Kec. Bulawa, Kabupaten Bone Bolango",GORONTALO,96585.0,Indonesia,,,,0.3247474,123.277.745,https://maps.google.com/?cid=0x0:0x982f8bea0cd02139,,
perumahan,Komplek perumahan,Rumah ma eti mantali,"87M3+JW4, Nyiur Hijau, Kec. Bulawa, Kabupaten Bone Bolango, Gorontalo","Kabupaten Bone Bolango, Gorontalo",GORONTALO,,Indonesia,,,,0.3340022,1.232.548.149,https://maps.google.com/?cid=0x0:0xc3d492e5bed9c00d,,
perumahan,Komplek perumahan,Rumah nida wolingalo,"87M3+JW4, Nyiur Hijau, Kec. Bulawa, Kabupaten Bone Bolango, Gorontalo","Kabupaten Bone Bolango, Gorontalo",GORONTALO,,Indonesia,,,,0.334113,123.254.307,https://maps.google.com/?cid=0x0:0xd2a67197cc472aa8,,
perumahan,Komplek perumahan,ICIN RIGAWE,"887C+JM, Pelita Jaya, Kec. Bone Raya, Kabupaten Bone Bolango, Gorontalo","Kabupaten Bone Bolango, Gorontalo",GORONTALO,,Indonesia,,,,0.3140462,1.233.216.291,https://maps.google.com/?cid=0x0:0xb7c978152b75ac4,,
perumahan,Komplek perumahan,RAHMACOM,"887G+GXC, Inomata, Kec. Bone Raya, Kabupaten Bone Bolango, Gorontalo","Kabupaten Bone Bolango, Gorontalo",GORONTALO,,Indonesia,,,,0.3138003,1.233.273.972,https://maps.google.com/?cid=0x0:0xabe83d76ea017dc5,,
perumahan,Komplek perumahan,R.bouty,"887C+JM, Pelita Jaya, Kec. Bone Raya, Kabupaten Bone Bolango, Gorontalo","Kabupaten Bone Bolango, Gorontalo",GORONTALO,,Indonesia,,,,0.3138426,1.233.223.985,https://maps.google.com/?cid=0x0:0xf0ae742cb37fb054,,
perumahan,Komplek perumahan,Shela yahya,"887G+R83, Pelita Jaya, Kec. Bone Raya, Kabupaten Bone Bolango, Gorontalo","Kabupaten Bone Bolango, Gorontalo",GORONTALO,,Indonesia,,,,0.3144988,1.233.266.368,https://maps.google.com/?cid=0x0:0x18c6be304525782c,,
perumahan,perumahan,Kec. Kabila,"Kabupaten Bone Bolango, Gorontalo","Kabupaten Bone Bolango, Gorontalo",GORONTALO,,Indonesia,,,,0.5408699,1.231.014.609,https://maps.google.com/?cid=0x0:0x5393e32959823a43,,
perumahan,Pembangunan Perumahan,Graha Arsol,"Toto Sel., Kec. Kabila, Kabupaten Bone Bolango, Gorontalo 96128","Kec. Kabila, Kabupaten Bone Bolango",GORONTALO,96128.0,Indonesia,81356599820.0,,,0.5603487,1.230.972.649,https://maps.google.com/?cid=0x0:0x2b315c036e1ad124,,
perumahan,Komplek perumahan,Perumahan Griya Arsol 3,"G4P9+9QP, Unnamed Road, Dutohe, Kabila, Bone Bolango Regency, Gorontalo 96114","Unnamed Road, Dutohe, Kabila, Bone Bolango Regency",GORONTALO,96114.0,Indonesia,81356599820.0,,,0.5366234,1.231.191.415,https://maps.google.com/?cid=0x0:0x3ee8d85c6077b0c8,,
perumahan,Pembangunan Perumahan,Rumah Aqila F. Prayamark,"G4Q2+248, Dutohe, Kec. Kabila, Kabupaten Bone Bolango, Gorontalo 96115","Dutohe, Kec. Kabila, Kabupaten Bone Bolango",GORONTALO,96115.0,Indonesia,,,,0.537542,123.100.343,https://maps.google.com/?cid=0x0:0x1039f36d175e3ace,,
perumahan,perumahan,Rumah kid,"G3QV+XGM, Oluhuta, Kec. Kabila, Kabupaten Bone Bolango, Gorontalo 96115","Oluhuta, Kec. Kabila, Kabupaten Bone Bolango",GORONTALO,96115.0,Indonesia,,,,0.5399552,1.230.938.096,https://maps.google.com/?cid=0x0:0x11586c8da67b61c4,,
perumahan,Komplek perumahan,Perumahan,"Perumahan griya arsol permai No.9 blok C, Dutohe Bar., Kec. Kabila, Kabupaten Bone Bolango, Gorontalo 96552","Dutohe Bar., Kec. Kabila, Kabupaten Bone Bolango",GORONTALO,96552.0,Indonesia,8124447415.0,,,0.5372563,1.231.162.104,https://maps.google.com/?cid=0x0:0x5b3f28e26a7f1650,,
perumahan,Komplek perumahan,Natalia Hulukati,"G3WX+F7, Oluhuta Utara, Kec. Kabila, Kabupaten Bone Bolango, Gorontalo 96115","Oluhuta Utara, Kec. Kabila, Kabupaten Bone Bolango",GORONTALO,96115.0,Indonesia,89630802595.0,,,0.5461989,1.230.981.484,https://maps.google.com/?cid=0x0:0x3e43e3dc9edc6d62,,
perumahan,Komplek perumahan,Rumah Lila,"Jl. Pasar Minggu, Tanggilingo, Kec. Kabila, Kabupaten Bone Bolango, Gorontalo","Kabupaten Bone Bolango, Gorontalo",GORONTALO,,Indonesia,,,,0.5411398,12.310.206,https://maps.google.com/?cid=0x0:0x8fd49b4553e9a2e9,,
perumahan,Kantor Perusahaan,Griya EL - NUN Permai,"G4Q5+GWR, Tanggilingo, Kec. Kabila, Kabupaten Bone Bolango, Gorontalo 96115","Tanggilingo, Kec. Kabila, Kabupaten Bone Bolango",GORONTALO,96115.0,Indonesia,85240017939.0,,,0.5388564,1.231.097.731,https://maps.google.com/?cid=0x0:0xa63973942805f322,,
perumahan,Perumahan,Rumah Kikin Kobis,"G4Q4+CH2, Padengo, Kec. Kabila, Kabupaten Bone Bolango, Gorontalo 96115","Padengo, Kec. Kabila, Kabupaten Bone Bolango",GORONTALO,96115.0,Indonesia,,,,0.5384965,1.231.063.494,https://maps.google.com/?cid=0x0:0xc7a9b357f4e500ea,,
perumahan,Pembangunan Perumahan,Perumahan griyaotolomo 2,"G4Q2+2FH, Padengo, Kec. Kabila, Kabupaten Bone Bolango, Gorontalo 96115","Padengo, Kec. Kabila, Kabupaten Bone Bolango",GORONTALO,96115.0,Indonesia,,,,0.5375507,1.231.012.219,https://maps.google.com/?cid=0x0:0x72907d2baadfc826,,
perumahan,Komplek perumahan,Khumaira Drink,"G4Q4+WF6, Padengo, Kec. Kabila, Kabupaten Bone Bolango, Gorontalo","Kabupaten Bone Bolango, Gorontalo",GORONTALO,,Indonesia,82293121837.0,,,0.5398611,1.231.060.942,https://maps.google.com/?cid=0x0:0xf6772ed4b4c9f2e9,,
perumahan,Komplek perumahan,Jihan Faramita Mile,"Pauwo, Kec. Kabila, Kabupaten Bone Bolango, Gorontalo 96115","Kec. Kabila, Kabupaten Bone Bolango",GORONTALO,96115.0,Indonesia,81341803234.0,,,0.5430131,1.230.885.267,https://maps.google.com/?cid=0x0:0x96eec1ac9ff1c680,,
perumahan,Komplek perumahan,Rumah Hamzah Uloli,"G3RR+93J, Jl. Gani Hulukati, Tumbihe, Kec. Kabila, Kabupaten Bone Bolango, Gorontalo 96115","Jl. Gani Hulukati, Tumbihe, Kec. Kabila, Kabupaten Bone Bolango",GORONTALO,96115.0,Indonesia,,,,0.5409657,123.090.132,https://maps.google.com/?cid=0x0:0xd9a5a5be635605ab,,
perumahan,Pembangunan Perumahan,Bele li keke,"G4P3+VVM, Padengo, Kec. Kabila, Kabupaten Bone Bolango, Gorontalo 96115","Padengo, Kec. Kabila, Kabupaten Bone Bolango",GORONTALO,96115.0,Indonesia,,,,0.5381029,1.231.048.383,https://maps.google.com/?cid=0x0:0x7d1b817ceaef5062,,
perumahan,Komplek perumahan,R. Putri,"H422+W28, Poowo Bar., Kec. Kabila, Kabupaten Bone Bolango, Gorontalo 96115","Poowo Bar., Kec. Kabila, Kabupaten Bone Bolango",GORONTALO,96115.0,Indonesia,,,,0.5522885,1.231.000.813,https://maps.google.com/?cid=0x0:0xaf05988a2dbeae5b,,
perumahan,Toko Swalayan,Altaz celuler,"G4Q2+37X, Oluhuta, Kec. Kabila, Kabupaten Bone Bolango, Gorontalo 96115","Oluhuta, Kec. Kabila, Kabupaten Bone Bolango",GORONTALO,96115.0,Indonesia,81259707073.0,,,0.5386102,1.231.005.819,https://maps.google.com/?cid=0x0:0xa7572dc930c8de6d,,
perumahan,Komplek perumahan,Ubang Sasaja,"G4R4+VJC, JL Kabila, Desa Dutohe, Padengo, Kabila, Bone Bolango Regency, Gorontalo 96115","JL Kabila, Desa Dutohe, Padengo, Kabila, Bone Bolango Regency",GORONTALO,96115.0,Indonesia,,,,0.5427091,1.231.071.684,https://maps.google.com/?cid=0x0:0x2aca3d5b1412bfa4,,
perumahan,Komplek perumahan,Rumah Tinggal,"G3VV+GP3, Tumbihe, Kec. Kabila, Kabupaten Bone Bolango, Gorontalo","Kabupaten Bone Bolango, Gorontalo",GORONTALO,,Indonesia,,,,0.5437687,1.230.942.914,https://maps.google.com/?cid=0x0:0xbff7b49db00d0076,,
perumahan,Komplek perumahan,Rumah Nene Uku,"G3RR+VW8, Tumbihe, Kec. Kabila, Kabupaten Bone Bolango, Gorontalo","Kabupaten Bone Bolango, Gorontalo",GORONTALO,,Indonesia,,,,0.5421673,1.230.923.364,https://maps.google.com/?cid=0x0:0x61399313f093867c,,
perumahan,Komplek perumahan,Rumah Abil Almira,"Jl. Agropolitan No.1, Dutohe, Kec. Kabila, Kabupaten Bone Bolango, Gorontalo 96583","Dutohe, Kec. Kabila, Kabupaten Bone Bolango",GORONTALO,96583.0,Indonesia,,,,0.5328624,1.231.189.332,https://maps.google.com/?cid=0x0:0xd26ba1aea6462686,,
perumahan,Komplek perumahan,Rumah Adiba,"G3QX+QJP, Oluhuta, Kec. Kabila, Kabupaten Bone Bolango, Gorontalo 96115","Oluhuta, Kec. Kabila, Kabupaten Bone Bolango",GORONTALO,96115.0,Indonesia,,,,0.5394674,1.230.990.721,https://maps.google.com/?cid=0x0:0x3227f42ce8016596,,
perumahan,Komplek perumahan,Rumah Apang Mama Imet,"G3RW+368, Oluhuta, Kec. Kabila, Kabupaten Bone Bolango, Gorontalo 96115","Oluhuta, Kec. Kabila, Kabupaten Bone Bolango",GORONTALO,96115.0,Indonesia,82296677059.0,,,0.5404008,1.230.952.701,https://maps.google.com/?cid=0x0:0x5057742d5605147a,,
perumahan,Perhimpunan Pengembang Perumahan,SYARIF HOME,"G4Q2+956, Jl. Prof. John Ariyo Katili, Oluhuta, Kec. Kabila, Kabupaten Bone Bolango, Gorontalo 96115","Jl. Prof. John Ariyo Katili, Oluhuta, Kec. Kabila, Kabupaten Bone Bolango",GORONTALO,96115.0,Indonesia,,,,0.5384107,1.231.003.981,https://maps.google.com/?cid=0x0:0xd6b1d641e3892eb,,
perumahan,perumahan,Kec. Kabila Bone,"Kabupaten Bone Bolango, Gorontalo","Kabupaten Bone Bolango, Gorontalo",GORONTALO,,Indonesia,,,,0.4404987,1.231.334.229,https://maps.google.com/?cid=0x0:0x940324a4171cf536,,
perumahan,perumahan,Desa Soguo bolaang uki,"F4G2+4GP, Botubarani, Kec. Kabila Bone, Kabupaten Bone Bolango, Gorontalo","Kabupaten Bone Bolango, Gorontalo",GORONTALO,,Indonesia,,,,0.47541,12.310.133,https://maps.google.com/?cid=0x0:0x7adc669df246d83c,,
perumahan,Komplek perumahan,BELE LI KA ANDI,"C5J6+5F5, Oluhuta, Kec. Kabila Bone, Kabupaten Bone Bolango, Gorontalo","Kabupaten Bone Bolango, Gorontalo",GORONTALO,,Indonesia,82260710621.0,,,0.4303933,1.231.612.276,https://maps.google.com/?cid=0x0:0xc15e1a74d701092d,,
perumahan,Pembangunan Perumahan,Graha Arsol,"Toto Sel., Kec. Kabila, Kabupaten Bone Bolango, Gorontalo 96128","Kec. Kabila, Kabupaten Bone Bolango",GORONTALO,96128.0,Indonesia,81356599820.0,,,0.5603487,1.230.972.649,https://maps.google.com/?cid=0x0:0x2b315c036e1ad124,,
perumahan,Komplek perumahan,Perumahan Griya Arsol 3,"G4P9+9QP, Unnamed Road, Dutohe, Kabila, Bone Bolango Regency, Gorontalo 96114","Unnamed Road, Dutohe, Kabila, Bone Bolango Regency",GORONTALO,96114.0,Indonesia,81356599820.0,,,0.5366234,1.231.191.415,https://maps.google.com/?cid=0x0:0x3ee8d85c6077b0c8,,
perumahan,perumahan,Rumah Keluarga Hamzah,"C4FX+9F7, Jl. Trans Sulawesi, Oluhuta, Kec. Kabila Bone, Kabupaten Bone Bolango, Gorontalo","Kabupaten Bone Bolango, Gorontalo",GORONTALO,,Indonesia,,,,0.4234103,1.231.486.772,https://maps.google.com/?cid=0x0:0x52b4f1243fb74dae,,
perumahan,Perhimpunan Pengembang Perumahan,Rumah Diana,"Jl. Trans Sulawesi No.118, Huangobotu, Kec. Kabila Bone, Kabupaten Bone Bolango, Gorontalo 96117","Huangobotu, Kec. Kabila Bone, Kabupaten Bone Bolango",GORONTALO,96117.0,Indonesia,,,,0.4712906,1.231.052.267,https://maps.google.com/?cid=0x0:0x4f371dd93629a207,,
perumahan,Komplek perumahan,Rumah Abil Almira,"Jl. Agropolitan No.1, Dutohe, Kec. Kabila, Kabupaten Bone Bolango, Gorontalo 96583","Dutohe, Kec. Kabila, Kabupaten Bone Bolango",GORONTALO,96583.0,Indonesia,,,,0.5328624,1.231.189.332,https://maps.google.com/?cid=0x0:0xd26ba1aea6462686,,
perumahan,Perumahan,Rumah Alma,"F42M+822, Jl. Desa, Botutonuo, Kec. Kabila Bone, Kabupaten Bone Bolango, Gorontalo","Kabupaten Bone Bolango, Gorontalo",GORONTALO,,Indonesia,,,,0.4507671,123.132.511,https://maps.google.com/?cid=0x0:0xe0309729b76685d0,,
perumahan,Pembangunan Perumahan,Rumah Assyifa,"Inengo Lorong Jonggol, Huangobotu, Kec. Kabila Bone, Kabupaten Bone Bolango, Gorontalo 96117","Huangobotu, Kec. Kabila Bone, Kabupaten Bone Bolango",GORONTALO,96117.0,Indonesia,,,,0.4732168,1.231.055.677,https://maps.google.com/?cid=0x0:0xd05107131f8cae7d,,
perumahan,Perhimpunan Pengembang Perumahan,Rumah Serli Mahid,"C4RM+R9W, Jl. Trans Sulawesi, Molotabu, Kec. Kabila Bone, Kabupaten Bone Bolango, Gorontalo","Kabupaten Bone Bolango, Gorontalo",GORONTALO,,Indonesia,,,,0.4420119,1.231.333.169,https://maps.google.com/?cid=0x0:0xa7c82589f802734e,,
perumahan,Komplek perumahan,Jelita pelealu house,"C4WG+6M, Botutonuo, Kec. Kabila Bone, Kabupaten Bone Bolango, Gorontalo","Kabupaten Bone Bolango, Gorontalo",GORONTALO,,Indonesia,89504234103.0,,,0.4455647,1.231.267.096,https://maps.google.com/?cid=0x0:0xce28b61d8e693b62,,
perumahan,Restoran,rumah jahit mami inga,"C5G4+MWV, Oluhuta, Kec. Kabila Bone, Kabupaten Bone Bolango, Gorontalo","Kabupaten Bone Bolango, Gorontalo",GORONTALO,,Indonesia,85256128724.0,,,0.4267425,1.231.572.829,https://maps.google.com/?cid=0x0:0xd84284ca5efa7900,,
perumahan,Komplek perumahan,Ihz hulopi,"C4VP+5GF, Molotabu, Kec. Kabila Bone, Kabupaten Bone Bolango, Gorontalo","Kabupaten Bone Bolango, Gorontalo",GORONTALO,,Indonesia,82345503864.0,,,0.4429386,1.231.363.109,https://maps.google.com/?cid=0x0:0x7dde1aa42a24cd6a,,
perumahan,Komplek perumahan,aca,"F469+94F, Biluango, Kec. Kabila Bone, Kabupaten Bone Bolango, Gorontalo","Kabupaten Bone Bolango, Gorontalo",GORONTALO,,Indonesia,,,,0.460358,123.118.041,https://maps.google.com/?cid=0x0:0x5c32a46492fae806,,
perumahan,Perhimpunan Pengembang Perumahan,Surat Rahasia,"F3HP+HV, Botubarani, Kec. Kabila Bone, Kabupaten Bone Bolango, Gorontalo 96111","Botubarani, Kec. Kabila Bone, Kabupaten Bone Bolango",GORONTALO,96111.0,Indonesia,,,,0.478982,123.087.135,https://maps.google.com/?cid=0x0:0x47ae4ee2fbef2826,,
perumahan,Komplek perumahan,RumahYerik,"C4HP+PVX, Bintalahe, Kec. Kabila Bone, Kabupaten Bone Bolango, Gorontalo","Kabupaten Bone Bolango, Gorontalo",GORONTALO,,Indonesia,,,,0.429725,123.136.328,https://maps.google.com/?cid=0x0:0x30787cecd92f81bc,,
perumahan,Perhimpunan Pengembang Perumahan,RumahAleb,"C4WR+7V3, Bintalahe, Kec. Kabila Bone, Kabupaten Bone Bolango, Gorontalo","Kabupaten Bone Bolango, Gorontalo",GORONTALO,,Indonesia,,,,0.4456471,1.231.421.781,https://maps.google.com/?cid=0x0:0xe8cf0d4b9ab3dcd4,,
perumahan,perumahan,Gemu Family,"F42M+F6G, Jl. Desa, Botutonuo, Kec. Kabila Bone, Kabupaten Bone Bolango, Gorontalo","Kabupaten Bone Bolango, Gorontalo",GORONTALO,,Indonesia,,,,0.452135,1.231.339.883,https://maps.google.com/?cid=0x0:0xd073b82e6eba8a61,,
perumahan,Pembangunan Perumahan,Ninong,"F47C+777, Biluango, Kec. Kabila Bone, Kabupaten Bone Bolango, Gorontalo","Kabupaten Bone Bolango, Gorontalo",GORONTALO,,Indonesia,,,,0.4631673,123.120.665,https://maps.google.com/?cid=0x0:0x9ab075848de24827,,
perumahan,Komplek perumahan,Feri Azis Usman,"C4VP+JJ5, Molotabu, Kec. Kabila Bone, Kabupaten Bone Bolango, Gorontalo","Kabupaten Bone Bolango, Gorontalo",GORONTALO,,Indonesia,,,,0.4440094,1.231.366.183,https://maps.google.com/?cid=0x0:0x87da19e11f0c2260,,
