"Category,Real Category,Business Name,Address,City,State,Postal Code,Country,Phone,Email,Website,Latitude,Longitude,Map Link,Details Link",Category,Real Category,Business Name,Address,City,State,Postal Code,Country,Phone,Email,Website,Latitude,Longitude,Map Link,Details Link
,home improvement,Komplek perumahan,Home Diel,"FXJC+HMX, Matungkas, Kec. Dimembe, Kabupaten Minahasa Utara, Sulawesi Utara","Kabupaten Minahasa Utara, Sulawesi Utara",SULAWESI UTARA,,Indonesia,,,,14.814.835,1.249.717.281,https://maps.google.com/?cid=0x0:0x1b4767b0d53f6594,
,home improvement,Layanan Kesehatan di Rumah,Aqua Home Service Dimembe Jaya,"FXXH+V95, Jl. Sukur - Likupang, Dimembe, Kec. Dimembe, Kabupaten Minahasa Utara, Sulawesi Utara","Kabupaten Minahasa Utara, Sulawesi Utara",SULAWESI UTARA,,Indonesia,082293094151,,,14.996.344,1.249.784.991,https://maps.google.com/?cid=0x0:0x967970744911c76c,
,home improvement,Toko Pakaian,Vhita Home,"FXQH+R53, RT.jaga/RW.5, Laikit, Kec. Dimembe, Kabupaten Minahasa Utara, Sulawesi Utara","Kabupaten Minahasa Utara, Sulawesi Utara",SULAWESI UTARA,,Indonesia,,,,1.489.503,124.977.925,https://maps.google.com/?cid=0x0:0x4f6f6a0feebb6a34,
,home improvement,Komplek perumahan,Metonidesefri Home,"Perumahan Geovani Mas C64, Matungkas, Kabupaten Minahasa Utara, Sulawesi Utara","Kabupaten Minahasa Utara, Sulawesi Utara",SULAWESI UTARA,,Indonesia,,,,14.706.097,1.249.877.982,https://maps.google.com/?cid=0x0:0x2594363f4228ceca,
,home improvement,Komplek perumahan,Heinbert Home,"FXFG+GVR Village, Jl. Perumahan Permata Viola blok Mawar E, 54Matungkas, Kec. Dimembe, Kabupaten Minahasa Utara, Sulawesi Utara","Kabupaten Minahasa Utara, Sulawesi Utara",SULAWESI UTARA,,Indonesia,,,,14.738.626,1.249.771.395,https://maps.google.com/?cid=0x0:0xa81cdeb84502191a,
,home improvement,Rumah Kayu,Ojos Home,"FXQF+P6W, Laikit, Kec. Dimembe, Kabupaten Minahasa Utara, Sulawesi Utara","Kabupaten Minahasa Utara, Sulawesi Utara",SULAWESI UTARA,,Indonesia,085756174691,,,14.893.671,1.249.730.803,https://maps.google.com/?cid=0x0:0x59db29fd0efe4a8d,
,home improvement,,ChaidenHome,"FX89+CFC, Matungkas, Kec. Dimembe, Kabupaten Minahasa Utara, Sulawesi Utara","Kabupaten Minahasa Utara, Sulawesi Utara",SULAWESI UTARA,,Indonesia,,,,14.660.525,1.249.686.278,https://maps.google.com/?cid=0x0:0x4b72976058e4053a,
,home improvement,Rumah Kaca,VigaBebhy's Home,"FXF9+M3P, Matungkas, Kec. Dimembe, Kabupaten Minahasa Utara, Sulawesi Utara","Kabupaten Minahasa Utara, Sulawesi Utara",SULAWESI UTARA,,Indonesia,,,,1.474.207,1.249.677.152,https://maps.google.com/?cid=0x0:0x7be9246a31b6b00e,
,home improvement,Komplek perumahan,VENY HOME,"FXRG+FJM, Dimembe, Kec. Dimembe, Kabupaten Minahasa Utara, Sulawesi Utara","Kabupaten Minahasa Utara, Sulawesi Utara",SULAWESI UTARA,,Indonesia,,,,149.128,1.249.764.468,https://maps.google.com/?cid=0x0:0x310d05ea89da7912,
,home improvement,Komplek perumahan,Vinsi Home,"FXHF+6R3, Matungkas, Kec. Dimembe, Kabupaten Minahasa Utara, Sulawesi Utara","Kabupaten Minahasa Utara, Sulawesi Utara",SULAWESI UTARA,,Indonesia,,,,14.778.362,1.249.742.014,https://maps.google.com/?cid=0x0:0x43e0949ae2f576ff,
,home improvement,Komplek perumahan,Hom 3G i6,"Lan Of Grace Residence, Blok i Jl. Ahj Purukan No.6, Matungkas, Kec. Dimembe, Kabupaten Minahasa Utara, Sulawesi Utara","Kabupaten Minahasa Utara, Sulawesi Utara",SULAWESI UTARA,,Indonesia,089620164100,,,14.740.053,1.249.568.562,https://maps.google.com/?cid=0x0:0xc0cb1720726d01a6,
,home improvement,Komplek perumahan,Palandeng Home,"GX4H+4V3, Jl. Sukur - Likupang, Dimembe, Kec. Dimembe, Kabupaten Minahasa Utara, Sulawesi Utara","Kabupaten Minahasa Utara, Sulawesi Utara",SULAWESI UTARA,,Indonesia,,,,15.052.723,1.249.796.844,https://maps.google.com/?cid=0x0:0x162c1eb494cc29c3,
,home improvement,Taman,Home Davis,"FXXG+R87, Dimembe, Kec. Dimembe, Kabupaten Minahasa Utara, Sulawesi Utara","Kabupaten Minahasa Utara, Sulawesi Utara",SULAWESI UTARA,,Indonesia,,,,1.499.531,1.249.757.819,https://maps.google.com/?cid=0x0:0x518744d1d4af6599,
,home improvement,Toko Bahan Bangunan,UD.Murni 2 Dimembe - Toko Material dan Bahan Bangunan,"Samping Lorong Olahraga, Jl. Sukur - Likupang, Jaga V, Kec. Dimembe, Kabupaten Minahasa Utara, Sulawesi Utara 95373","Jl. Sukur - Likupang, Jaga V, Kec. Dimembe, Kabupaten Minahasa Utara",SULAWESI UTARA,95373.0,Indonesia,,,,14.907.004,1.249.758.544,https://maps.google.com/?cid=0x0:0xb183ee6014b14e0b,
,home improvement,Pembangunan Perumahan,Home Didi Aw,"FXMG+CR9, Laikit, Kec. Dimembe, Kabupaten Minahasa Utara, Sulawesi Utara","Kabupaten Minahasa Utara, Sulawesi Utara",SULAWESI UTARA,,Indonesia,,,,14.834.866,124.977.114,https://maps.google.com/?cid=0x0:0x9412216cbad3d4b5,
,home improvement,Komplek perumahan,Home Pa kaya Siwu,"Viola, blok L72, Matungkas, Kec. Dimembe, Kabupaten Minahasa Utara, Sulawesi Utara","Kabupaten Minahasa Utara, Sulawesi Utara",SULAWESI UTARA,,Indonesia,,,,14.686.368,1.249.739.657,https://maps.google.com/?cid=0x0:0xe9cd76c2998297be,
,home improvement,Perusahaan Konstruksi,CV. LIMAR CEMERLANG,"Desa, tetey, Kec. Talawaan, Kabupaten Minahasa Utara, Sulawesi Utara 95373","tetey, Kec. Talawaan, Kabupaten Minahasa Utara",SULAWESI UTARA,95373.0,Indonesia,,,,14.974.547,1.249.238.626,https://maps.google.com/?cid=0x0:0x27d7a005efd10f8e,
,home improvement,home improvement,Kec. Dimembe,"Kabupaten Minahasa Utara, Sulawesi Utara","Kabupaten Minahasa Utara, Sulawesi Utara",SULAWESI UTARA,,Indonesia,,,,1.528.553,1.249.927.382,https://maps.google.com/?cid=0x0:0x3bd2dc6d44a266a9,
,home improvement,Pembangunan Perumahan,Ibrani Home,"Jl. Giovanni Mas blok c no 41, Matungkas, Kec. Dimembe, Kabupaten Minahasa Utara, Sulawesi Utara","Kabupaten Minahasa Utara, Sulawesi Utara",SULAWESI UTARA,,Indonesia,,,,14.710.546,1.249.869.559,https://maps.google.com/?cid=0x0:0x63962302354d1adf,
,home improvement,Komplek perumahan,Meidy Home,"FX9C+PQ4, Jl. Kasuari V, Matungkas, Kec. Dimembe, Kabupaten Minahasa Utara, Sulawesi Utara","Kabupaten Minahasa Utara, Sulawesi Utara",SULAWESI UTARA,,Indonesia,,,,146.926,1.249.719.535,https://maps.google.com/?cid=0x0:0xeb611556741f288b,
,home improvement,Tempat Ibadah,HOME,"Jl. Raya Manado - Bitung No.145, Maumbi, Kec. Kalawat, Kabupaten Minahasa Utara, Sulawesi Utara 95378","Maumbi, Kec. Kalawat, Kabupaten Minahasa Utara",SULAWESI UTARA,95378.0,Indonesia,,,,14.779.361,1.249.071.489,https://maps.google.com/?cid=0x0:0xbffffe25797c682d,
,home improvement,Dapur Umum,Jce Home,"FW6C+V9V, Kalawat, Kec. Kalawat, Kabupaten Minahasa Utara, Sulawesi Utara 95378","Kalawat, Kec. Kalawat, Kabupaten Minahasa Utara",SULAWESI UTARA,95378.0,Indonesia,,,,1.462.247,1.249.209.251,https://maps.google.com/?cid=0x0:0x77371c314b285435,
,home improvement,Dapur Umum,SeanHome,"FWGF+5FM, Watutumou III, Kec. Kalawat, Kabupaten Minahasa Utara, Sulawesi Utara","Kabupaten Minahasa Utara, Sulawesi Utara",SULAWESI UTARA,,Indonesia,,,,1.475.967,124.923.683,https://maps.google.com/?cid=0x0:0x3cb9584ba696abbe,
,home improvement,home improvement,Sulawesi Utara 95378,"Watutumou III, Kec. Kalawat, Kabupaten Minahasa Utara, Sulawesi Utara","Kabupaten Minahasa Utara, Sulawesi Utara",SULAWESI UTARA,,Indonesia,,,,14.749.869,1.249.205.774,https://maps.google.com/?cid=0x0:0xd37a7311fa7fde8b,
,home improvement,Komplek perumahan,@Home,"Gaharu Jl. Viola Blk. B No.123, Watutumou, Kec. Kalawat, Kabupaten Minahasa Utara, Sulawesi Utara","Kabupaten Minahasa Utara, Sulawesi Utara",SULAWESI UTARA,,Indonesia,,,,14.690.247,1.249.109.238,https://maps.google.com/?cid=0x0:0x7ffe27443867c7b3,
,home improvement,Komplek perumahan,Ivan Home,"CWWC+8Q7, Kuwil, Kec. Kalawat, Kabupaten Minahasa Utara, Sulawesi Utara","Kabupaten Minahasa Utara, Sulawesi Utara",SULAWESI UTARA,,Indonesia,,,,14.457.782,1.249.219.269,https://maps.google.com/?cid=0x0:0x49903c50427c8392,
,home improvement,Komplek perumahan,Fhian home,"Blok Pinus No.73, Watutumou II, Kec. Kalawat, Kabupaten Minahasa Utara, Sulawesi Utara","Kabupaten Minahasa Utara, Sulawesi Utara",SULAWESI UTARA,,Indonesia,,,,14.642.127,1.249.184.279,https://maps.google.com/?cid=0x0:0x2bdea77eb5c94fee,
,home improvement,Rumah Kaca,Charis home,"FW2J+J4W, Kawangkoan, Kec. Kalawat, Kabupaten Minahasa Utara, Sulawesi Utara","Kabupaten Minahasa Utara, Sulawesi Utara",SULAWESI UTARA,,Indonesia,082396531984,,,14.516.203,1.249.303.368,https://maps.google.com/?cid=0x0:0xb21c0808084d3c6a,
,home improvement,Rumah Kaca,Naray Home,"FW5G+MCH, Jl. Perum Atas, Kalawat, Kec. Kalawat, Kabupaten Minahasa Utara, Sulawesi Utara","Kabupaten Minahasa Utara, Sulawesi Utara",SULAWESI UTARA,,Indonesia,,,,14.591.906,1.249.261.131,https://maps.google.com/?cid=0x0:0x604d162fc3b3b5e3,
,home improvement,Dapur Umum,EIODIA HOME,"FW4Q+W8C, Kolongan, Kec. Kalawat, Kabupaten Minahasa Utara, Sulawesi Utara","Kabupaten Minahasa Utara, Sulawesi Utara",SULAWESI UTARA,,Indonesia,,,,14.573.177,1.249.382.538,https://maps.google.com/?cid=0x0:0xa1215dac633e7cda,
,home improvement,Servis Komputer,Rawis silangen home,"FW87+9VW, Watutumou II, Kec. Kalawat, Kabupaten Minahasa Utara, Sulawesi Utara","Kabupaten Minahasa Utara, Sulawesi Utara",SULAWESI UTARA,,Indonesia,087858590936,,,1.465.993,124.914.701,https://maps.google.com/?cid=0x0:0xe39aa1d4715fd99f,
,home improvement,Toko umum,Loving home,"FW5G+75W, Kalawat, Kec. Kalawat, Kabupaten Minahasa Utara, Sulawesi Utara","Kabupaten Minahasa Utara, Sulawesi Utara",SULAWESI UTARA,,Indonesia,,,,14.580.778,1.249.253.956,https://maps.google.com/?cid=0x0:0x4b9fb3f5360e6b9e,
,home improvement,Pembangunan Perumahan,?????????? ????????,"Perumaha, Blok B/194, Kawangkoan Baru, Kec. Kalawat, Kabupaten Minahasa Utara, Sulawesi Utara","Kabupaten Minahasa Utara, Sulawesi Utara",SULAWESI UTARA,,Indonesia,,,,14.586.867,1.249.227.169,https://maps.google.com/?cid=0x0:0x1178330971bc14ef,
,home improvement,Dapur Umum,Priskila Suyatno Home,"FW96+X2H, Watutumou, Kec. Kalawat, Kabupaten Minahasa Utara, Sulawesi Utara","Kabupaten Minahasa Utara, Sulawesi Utara",SULAWESI UTARA,,Indonesia,,,,14.699.491,1.249.101.214,https://maps.google.com/?cid=0x0:0x4af715dcb1bc60e6,
,home improvement,Dapur Umum,Maria home,"FWFG+33V, Watutumou III, Kec. Kalawat, Kabupaten Minahasa Utara, Sulawesi Utara","Kabupaten Minahasa Utara, Sulawesi Utara",SULAWESI UTARA,,Indonesia,,,,14.727.757,1.249.250.987,https://maps.google.com/?cid=0x0:0xa471d545ba297ce2,
,home improvement,Taman,vhya home,"FWG4+HQ7, Watutumou, Kec. Kalawat, Kabupaten Minahasa Utara, Sulawesi Utara","Kabupaten Minahasa Utara, Sulawesi Utara",SULAWESI UTARA,,Indonesia,,,,14.763.384,1.249.068.766,https://maps.google.com/?cid=0x0:0x125836b4a7a7f64a,
,home improvement,Komplek perumahan,Key home,"CWCJ+2GQ, Kaleosan, Kec. Kalawat, Kabupaten Minahasa Utara, Sulawesi Utara","Kabupaten Minahasa Utara, Sulawesi Utara",SULAWESI UTARA,,Indonesia,,,,14.200.881,1.249.313.665,https://maps.google.com/?cid=0x0:0x77a953a4edc1f32c,
,home improvement,Komplek perumahan,ITOY HOME,"CXV7+G9M, Sukur, Kec. Airmadidi, Kabupaten Minahasa Utara, Sulawesi Utara","Kabupaten Minahasa Utara, Sulawesi Utara",SULAWESI UTARA,,Indonesia,,,,14.438.362,1.249.634.357,https://maps.google.com/?cid=0x0:0xffe14799b000dcd8,
,home improvement,Dapur Umum,Homee,"FW89+QG3, Watutumou II, Kec. Kalawat, Kabupaten Minahasa Utara, Sulawesi Utara","Kabupaten Minahasa Utara, Sulawesi Utara",SULAWESI UTARA,,Indonesia,,,,14.669.604,1.249.186.556,https://maps.google.com/?cid=0x0:0x5758533a47bdf943,
,home improvement,home improvement,Kec. Kauditan,"Kabupaten Minahasa Utara, Sulawesi Utara","Kabupaten Minahasa Utara, Sulawesi Utara",SULAWESI UTARA,,Indonesia,,,,13.931.442,125.042.732,https://maps.google.com/?cid=0x0:0x2d255a96bf594260,
,home improvement,Komplek perumahan,Kezia home,"CX3V+CGR, Tumaluntung, Kec. Kauditan, Kabupaten Minahasa Utara, Sulawesi Utara","Kabupaten Minahasa Utara, Sulawesi Utara",SULAWESI UTARA,,Indonesia,,,,14.036.121,1.249.937.537,https://maps.google.com/?cid=0x0:0x6ccd979adda3140,
,home improvement,Toko Mebel,Moha Home's,"CX6X+CW8, Tumaluntung, Kec. Kauditan, Kabupaten Minahasa Utara, Sulawesi Utara","Kabupaten Minahasa Utara, Sulawesi Utara",SULAWESI UTARA,,Indonesia,085240333227,,,14.109.829,124.999.784,https://maps.google.com/?cid=0x0:0x32340c229c6b01b0,
,home improvement,Kios,CHIKUK HOME,"93R3+W6Q, Kauditan II, Kec. Kauditan, Kabupaten Minahasa Utara, Sulawesi Utara","Kabupaten Minahasa Utara, Sulawesi Utara",SULAWESI UTARA,,Indonesia,087745647421,,,13.923.499,1.250.531.234,https://maps.google.com/?cid=0x0:0x2b6d2d1d56dcf0f5,
,home improvement,home improvement,PT One Piece Agency,"Jaga 3, Watudambo Dua, Kec. Kauditan, Kabupaten Minahasa Utara, Sulawesi Utara 95372","Watudambo Dua, Kec. Kauditan, Kabupaten Minahasa Utara",SULAWESI UTARA,95372.0,Indonesia,085340999355,,,14.122.904,1.250.847.471,https://maps.google.com/?cid=0x0:0xe15257fea4cfbb56,
,home improvement,Komplek perumahan,Ai home,"93X3+8RF, Kauditan II, Kec. Kauditan, Kabupaten Minahasa Utara, Sulawesi Utara","Kabupaten Minahasa Utara, Sulawesi Utara",SULAWESI UTARA,,Indonesia,,,,13.980.452,1.250.551.455,https://maps.google.com/?cid=0x0:0x7368ddf48fc853c2,
,home improvement,Pembangunan Perumahan,Shaqueena Home,"Perum Agape, Tumaluntung, Kec. Kauditan, Kabupaten Minahasa Utara, Sulawesi Utara 95372","Tumaluntung, Kec. Kauditan, Kabupaten Minahasa Utara",SULAWESI UTARA,95372.0,Indonesia,085173060899,,,14.177.607,1.249.999.057,https://maps.google.com/?cid=0x0:0xeb1701da8252167f,
,home improvement,Kamar Mandi Umum,ciman home,"CX2W+2JH, Paslaten, Kec. Kauditan, Kabupaten Minahasa Utara, Sulawesi Utara","Kabupaten Minahasa Utara, Sulawesi Utara",SULAWESI UTARA,,Indonesia,,,,14.000.505,1.249.966.059,https://maps.google.com/?cid=0x0:0x2acac8e1796d7282,
,home improvement,Komplek perumahan,Queen Home,"C3GP+R84, Watudambo, Kec. Kauditan, Kabupaten Minahasa Utara, Sulawesi Utara","Kabupaten Minahasa Utara, Sulawesi Utara",SULAWESI UTARA,,Indonesia,,,,14.270.125,1.250.858.281,https://maps.google.com/?cid=0x0:0x20ca71cc1acf11db,
,home improvement,Komplek perumahan,NEAhome,"CX6X+CW8, Tumaluntung, Kec. Kauditan, Kabupaten Minahasa Utara, Sulawesi Utara","Kabupaten Minahasa Utara, Sulawesi Utara",SULAWESI UTARA,,Indonesia,,,,14.110.454,1.249.998.432,https://maps.google.com/?cid=0x0:0x8e82b3762a164e12,
,home improvement,Bengkel Sepeda Motor,Jhun HOME,"92WW+F2R, Kauditan I, Kec. Kauditan, Kabupaten Minahasa Utara, Sulawesi Utara","Kabupaten Minahasa Utara, Sulawesi Utara",SULAWESI UTARA,,Indonesia,,,,13.962.289,1.250.450.245,https://maps.google.com/?cid=0x0:0x4a0260533a6e2c40,
,home improvement,Vila,Fhanny's House,"CX3V+CHJ, Tumaluntung, Kec. Kauditan, Kabupaten Minahasa Utara, Sulawesi Utara","Kabupaten Minahasa Utara, Sulawesi Utara",SULAWESI UTARA,,Indonesia,,,,14.035.796,1.249.938.811,https://maps.google.com/?cid=0x0:0x8d5a091e95ee4e86,
,home improvement,Taman bermain,naomi home,"92Q8+FPV, Karegesan, Kec. Kauditan, Kabupaten Minahasa Utara, Sulawesi Utara","Kabupaten Minahasa Utara, Sulawesi Utara",SULAWESI UTARA,,Indonesia,,,,13.894.392,1.250.160.483,https://maps.google.com/?cid=0x0:0x878f250107dc752d,
,home improvement,Rumah Kayu,Home Ojii,"C225+GCC, Lembean, Kec. Kauditan, Kabupaten Minahasa Utara, Sulawesi Utara","Kabupaten Minahasa Utara, Sulawesi Utara",SULAWESI UTARA,,Indonesia,,,,14.013.775,1.250.082.873,https://maps.google.com/?cid=0x0:0xec59f2ba3f826fdc,
,home improvement,Perumahan,Home Rooroh Siwu,"CX5R+F44, Tumaluntung, Kec. Kauditan, Kabupaten Minahasa Utara, Sulawesi Utara","Kabupaten Minahasa Utara, Sulawesi Utara",SULAWESI UTARA,,Indonesia,,,,14.086.384,1.249.903.188,https://maps.google.com/?cid=0x0:0x44d1d901fbbebde,
,home improvement,Toko bahan makanan,Home nay,"C39P+5RH, Watudambo Dua, Kec. Kauditan, Kabupaten Minahasa Utara, Sulawesi Utara","Kabupaten Minahasa Utara, Sulawesi Utara",SULAWESI UTARA,,Indonesia,,,,14.179.495,1.250.871.006,https://maps.google.com/?cid=0x0:0xbefc84695c43e340,
,home improvement,Toko,Home Chyfah,"92X8+2V9, Kaasar, Kec. Kauditan, Kabupaten Minahasa Utara, Sulawesi Utara","Kabupaten Minahasa Utara, Sulawesi Utara",SULAWESI UTARA,,Indonesia,,,,13.975.315,1.250.172.205,https://maps.google.com/?cid=0x0:0xad218badc0ac4f7c,
,home improvement,Komplek perumahan,Prishome,"CX3V+7Q9, Tumaluntung, Kec. Kauditan, Kabupaten Minahasa Utara, Sulawesi Utara","Kabupaten Minahasa Utara, Sulawesi Utara",SULAWESI UTARA,,Indonesia,,,,14.031.531,1.249.944.741,https://maps.google.com/?cid=0x0:0x17424ae166365ffd,
,home improvement,Komplek perumahan,Merlin Tampi home,"92VX+2HP Rumah Om joni, Kauditan II, Kec. Kauditan, Kabupaten Minahasa Utara, Sulawesi Utara","Kabupaten Minahasa Utara, Sulawesi Utara",SULAWESI UTARA,,Indonesia,,,,13.926.485,125.049.058,https://maps.google.com/?cid=0x0:0xa958ff5e0d1290d1,
,home improvement,Pembangunan Perumahan,ALDRIAN.HOME,"C3GF+6RH, Watudambo, Kec. Kauditan, Kabupaten Minahasa Utara, Sulawesi Utara","Kabupaten Minahasa Utara, Sulawesi Utara",SULAWESI UTARA,,Indonesia,,,,14.255.718,1.250.746.026,https://maps.google.com/?cid=0x0:0xc6eb7aa497af590f,
,home improvement,Taman bermain,Jayadex home,"92XW+25G, Kauditan I, Kec. Kauditan, Kabupaten Minahasa Utara, Sulawesi Utara","Kabupaten Minahasa Utara, Sulawesi Utara",SULAWESI UTARA,,Indonesia,,,,13.975.262,125.045.463,https://maps.google.com/?cid=0x0:0xb80cf3496a858747,
,home improvement,Komplek perumahan,RJ home,"C39P+9Q5, Watudambo Dua, Kec. Kauditan, Kabupaten Minahasa Utara, Sulawesi Utara","Kabupaten Minahasa Utara, Sulawesi Utara",SULAWESI UTARA,,Indonesia,,,,14.183.856,1.250.869.866,https://maps.google.com/?cid=0x0:0xeeb6f215a3e076c7,
,home improvement,Grosir Mebel,Dewi mebel,"CX4R+X7X, Jl. Arnold Mononutu, Tumaluntung, Kec. Kauditan, Kabupaten Minahasa Utara, Sulawesi Utara","Kabupaten Minahasa Utara, Sulawesi Utara",SULAWESI UTARA,,Indonesia,085240540112,,,14.074.838,1.249.907.434,https://maps.google.com/?cid=0x0:0x52fa7f2c2103c079,
,home improvement,Toko,Toko GRAND HARDWARE,"CXJH+22P, Sarongsong I, Kec. Airmadidi, Kabupaten Minahasa Utara, Sulawesi Utara","Kabupaten Minahasa Utara, Sulawesi Utara",SULAWESI UTARA,,Indonesia,,,,14.300.932,1.249.775.741,https://maps.google.com/?cid=0x0:0xd5bea6e4e94329b1,
,home improvement,Gedung Apartemen,Hayden Paat Home,"92VW+78P, Kauditan I, Kec. Kauditan, Kabupaten Minahasa Utara, Sulawesi Utara","Kabupaten Minahasa Utara, Sulawesi Utara",SULAWESI UTARA,,Indonesia,,,,13.932.159,1.250.458.275,https://maps.google.com/?cid=0x0:0xfee435acfd2c5836,
,home improvement,Toko Perlengkapan Rumah,Toko Sumber Meubel Elektronik Bangunan,"Jl. Raya Manado - Bitung, Sarongsong I, Kec. Airmadidi, Kabupaten Minahasa Utara, Sulawesi Utara","Kabupaten Minahasa Utara, Sulawesi Utara",SULAWESI UTARA,,Indonesia,085146472422,,,14.279.751,1.249.791.172,https://maps.google.com/?cid=0x0:0xfe4620b5cfc9b497,
,home improvement,home improvement,Kec. Kema,"Kabupaten Minahasa Utara, Sulawesi Utara","Kabupaten Minahasa Utara, Sulawesi Utara",SULAWESI UTARA,,Indonesia,,,,13.717.732,1.250.714.941,https://maps.google.com/?cid=0x0:0x9d12383cee2836a3,
,home improvement,Rumah Kayu,J Home,"93P4+GGC, Jl. Kauditan - Kema, Tontalete, Kec. Kema, Kabupaten Minahasa Utara, Sulawesi Utara","Kabupaten Minahasa Utara, Sulawesi Utara",SULAWESI UTARA,,Indonesia,,,,13.863.113,1.250.562.623,https://maps.google.com/?cid=0x0:0x7d94abbe6d329fea,
,home improvement,Pembangunan Perumahan,Ais home,"93H8+M96, Kema Satu, Kec. Kema, Kabupaten Minahasa Utara, Sulawesi Utara","Kabupaten Minahasa Utara, Sulawesi Utara",SULAWESI UTARA,,Indonesia,,,,13.791.505,1.250.658.844,https://maps.google.com/?cid=0x0:0xc0bfde7030cd26aa,
,home improvement,Komplek perumahan,Vliri home,"93FC+WX6, Kema Satu, Kec. Kema, Kabupaten Minahasa Utara, Sulawesi Utara","Kabupaten Minahasa Utara, Sulawesi Utara",SULAWESI UTARA,,Indonesia,,,,13.751.167,1.250.725.792,https://maps.google.com/?cid=0x0:0x2e83cc410f9995ec,
,home improvement,Komplek perumahan,Kezia home,"CX3V+CGR, Tumaluntung, Kec. Kauditan, Kabupaten Minahasa Utara, Sulawesi Utara","Kabupaten Minahasa Utara, Sulawesi Utara",SULAWESI UTARA,,Indonesia,,,,14.036.121,1.249.937.537,https://maps.google.com/?cid=0x0:0x6ccd979adda3140,
,home improvement,Toko Bahan Bangunan,UK Home Solution (Utama Karya),"Jl. Yos Sudarso No.2, Kairagi Weru, Kec. Paal Dua, Kota Manado, Sulawesi Utara 95129","Kairagi Weru, Kec. Paal Dua, Kota Manado",SULAWESI UTARA,95129.0,Indonesia,081222882323,,,14.967.511,1.248.771.159,https://maps.google.com/?cid=0x0:0x53122109844f7011,
,home improvement,Toko Mebel,Moha Home's,"CX6X+CW8, Tumaluntung, Kec. Kauditan, Kabupaten Minahasa Utara, Sulawesi Utara","Kabupaten Minahasa Utara, Sulawesi Utara",SULAWESI UTARA,,Indonesia,085240333227,,,14.109.829,124.999.784,https://maps.google.com/?cid=0x0:0x32340c229c6b01b0,
,home improvement,Komplek perumahan,Home Hweet Home,"FXHF+8PW, Matungkas, Kec. Dimembe, Kabupaten Minahasa Utara, Sulawesi Utara","Kabupaten Minahasa Utara, Sulawesi Utara",SULAWESI UTARA,,Indonesia,,,,14.783.591,1.249.743.272,https://maps.google.com/?cid=0x0:0x115386d462e695f3,
,home improvement,Minimarket,Home jix,"93Q6+9VW, Jl. Kabima, Tontalete, Kec. Kema, Kabupaten Minahasa Utara, Sulawesi Utara","Kabupaten Minahasa Utara, Sulawesi Utara",SULAWESI UTARA,,Indonesia,,,,13.890.895,125.061.589,https://maps.google.com/?cid=0x0:0x5a88af4ca3e678b7,
,home improvement,Komplek perumahan,Vinsi Home,"FXHF+6R3, Matungkas, Kec. Dimembe, Kabupaten Minahasa Utara, Sulawesi Utara","Kabupaten Minahasa Utara, Sulawesi Utara",SULAWESI UTARA,,Indonesia,,,,14.778.362,1.249.742.014,https://maps.google.com/?cid=0x0:0x43e0949ae2f576ff,
,home improvement,Vila,HOME VILAGE TONTALETE,"93P3+VR9 jaga 1, Tontalete, Kec. Kema, Kabupaten Minahasa Utara, Sulawesi Utara","Kabupaten Minahasa Utara, Sulawesi Utara",SULAWESI UTARA,,Indonesia,,,,13.871.625,1.250.545.957,https://maps.google.com/?cid=0x0:0xdf5b86973f281e18,
,home improvement,Komplek perumahan,Home Kesya kuntag,"GXMR+3Q9, Pasar, Tatelu Satu, Kec. Dimembe, Kabupaten Minahasa Utara, Sulawesi Utara","Kabupaten Minahasa Utara, Sulawesi Utara",SULAWESI UTARA,,Indonesia,,,,15.326.773,1.249.920.056,https://maps.google.com/?cid=0x0:0x1b35893ac70ea1dd,
,home improvement,Taman bermain,naomi home,"92Q8+FPV, Karegesan, Kec. Kauditan, Kabupaten Minahasa Utara, Sulawesi Utara","Kabupaten Minahasa Utara, Sulawesi Utara",SULAWESI UTARA,,Indonesia,,,,13.894.392,1.250.160.483,https://maps.google.com/?cid=0x0:0x878f250107dc752d,
,home improvement,home improvement,HOMEDRIPS,"938H+V58, Unnamed Rd, Kema Tiga, Kec. Kema, Kabupaten Minahasa Utara, Sulawesi Utara","Kabupaten Minahasa Utara, Sulawesi Utara",SULAWESI UTARA,,Indonesia,,,,13.671.535,1.250.779.469,https://maps.google.com/?cid=0x0:0xa981eedca748b041,
,home improvement,home improvement,"Tuolumne, California 95379","Tuolumne, California, Amerika Serikat","Tuolumne, California, Amerika Serikat",SULAWESI UTARA,,Indonesia,,,,379.390.145,-1.201.935.663,https://maps.google.com/?cid=0x0:0xaef31da93330122f,
,home improvement,home improvement,Black Oak Casino Resort,"19400 Tuolumne Rd N, Tuolumne, CA 95379, Amerika Serikat",Tuolumne Rd N,SULAWESI UTARA,19400.0,Indonesia,18777478777,,,37.973.442,-1.202.390.035,https://maps.google.com/?cid=0x0:0x449c412ba51d1f59,
,home improvement,home improvement,Kec. Likupang Bar.,"Kabupaten Minahasa Utara, Sulawesi Utara","Kabupaten Minahasa Utara, Sulawesi Utara",SULAWESI UTARA,,Indonesia,,,,1.692.583,1.250.117.119,https://maps.google.com/?cid=0x0:0x4ad9ed2bf8ddc336,
